"Id","Description","baseMean","All_TMP","minus.5614_TMP","minus.6086_TMP","minus.10675_TMP","minus.SICO_TMP","FoldChange.minus5614vsAll","log2FoldChange.minus5614vsAll","stat.minus5614vsAll","pvalue.minus5614vsAll","padj.minus5614vsAll","FoldChange.minus6086vsAll","log2FoldChange.minus6086vsAll","stat.minus6086vsAll","pvalue.minus6086vsAll","padj.minus6086vsAll","FoldChange.minus10675vsAll","log2FoldChange.minus10675vsAll","stat.minus10675vsAll","pvalue.minus10675vsAll","padj.minus10675vsAll","FoldChange.minusSICOvsAll","log2FoldChange.minusSICOvsAll","stat.minusSICOvsAll","pvalue.minusSICOvsAll","padj.minusSICOvsAll"
"NLANBGKA_00080","Phosphatidylglycerol lysyltransferase",148.2,0.737605885373751,0.7060973528424,0.850297038963631,0.520801367480169,0.51504964672225,0.918,-0.123,-0.664,0.506647091628671,0.897972386983745,1.098,0.135,0.753,0.451309281674891,1,0.694,-0.527,-3.009,0.00261745009993106,0.0123394076139607,0.622,-0.684,-2.829,0.0046719588232194,0.0286576487802826
"NLANBGKA_00081","Proline iminopeptidase",77.73,1.24407035368367,1.20811212024934,1.49787847026771,1.12532058164429,1.14409784486289,0.894,-0.162,-0.723,0.469385441979003,0.881418321915556,1.124,0.168,0.791,0.428742847935859,1,0.875,-0.193,-0.944,0.345283626602073,0.524018680372558,0.699,-0.517,-1.699,0.0892391365875281,0.238910390232575
"NLANBGKA_00082","putative ABC transporter ATP-binding protein YheS",94.94,0.539988882433149,0.457966623429122,0.500639432775523,0.806220551164143,0.534897075356476,0.851,-0.234,-1.138,0.255003978476682,0.785869780635264,0.9,-0.152,-0.77,0.441452054511772,1,1.473,0.559,3.084,0.002041610231664,0.00998981006459039,0.903,-0.148,-0.564,0.572712168252507,0.767744739900615
"NLANBGKA_00083","Uridine kinase",170.94,3.07927612029023,2.90329134674754,3.05035843967849,3.75214527559669,2.72524616977133,0.865,-0.21,-1.105,0.268978096481368,0.790244371296006,0.95,-0.073,-0.398,0.690488992987157,1,1.19,0.251,1.427,0.153503571452827,0.299205450400496,0.757,-0.402,-1.722,0.0850756256981691,0.231831080027511
"NLANBGKA_00084","putative ATP-dependent RNA helicase YfmL",13.51,0.09176938720074,0.173416694738494,0.105789880140066,0.126268365733796,0.234568099810737,1.36,0.444,0.969,0.332364305145885,NA,1.016,0.023,0.05,0.959931966436975,1,1.181,0.24,0.583,0.559712679349002,0.71167768100021,1.886,0.915,1.624,0.104407049677796,0.26334736827821
"NLANBGKA_00085","hypothetical protein",0.23,0,0,0.0577035709854904,0,0,0.839,-0.253,-0.079,0.936913794122873,NA,1.563,0.645,0.205,0.837746456409175,1,1.305,0.384,0.123,0.902279122915147,NA,3.207,1.681,0.525,0.599433710676312,NA
"NLANBGKA_00086","NADP-dependent glyceraldehyde-3-phosphate dehydrogenase",1185.58,7.87254365671757,8.74445503186086,7.87236391080037,11.7532818418879,11.5408348118922,1.042,0.06,0.704,0.481628053988454,0.890549331525373,0.964,-0.053,-0.632,0.527565336974711,1,1.447,0.533,6.647,2.99869073718376e-11,1.0910620912984e-09,1.345,0.428,4.54,5.63277992668068e-06,0.00013023669951689
"NLANBGKA_00087","Phosphoenolpyruvate-protein phosphotransferase",3226.07,22.6290267087024,20.6386905159314,20.0124384697547,23.3257280824356,20.4682300315168,0.857,-0.223,-2.358,0.0183655818452919,0.22293581497376,0.853,-0.23,-2.455,0.0140951816497844,1,0.998,-0.002,-0.024,0.981126521487942,0.987114094226852,0.831,-0.267,-2.683,0.00729265051959972,0.0407640464941728
"NLANBGKA_00088","Phosphocarrier protein HPr",199.52,8.48075716199942,9.23892390934391,9.3678762827479,10.0579284429334,6.7019457088782,1.014,0.02,0.121,0.903783440862742,0.988031274173523,1.051,0.072,0.457,0.647531567847769,1,1.158,0.212,1.397,0.162354631146072,0.310881563484074,0.701,-0.513,-2.424,0.0153326894358354,0.0698438330718951
"NLANBGKA_00089","Isocitrate dehydrogenase [NADP]",32.91,0.215927969884094,0.459044191954837,0.262986607407018,0.24220274757122,0.442225573629303,1.748,0.806,2.175,0.0296639006204341,0.288728632705558,1.139,0.188,0.503,0.615051667091864,1,1.087,0.12,0.338,0.735420292946058,0.844305336319139,1.921,0.942,2.164,0.0304438102394212,0.113587419132902
"NLANBGKA_00090","Citrate synthase 2",15.08,0.127593800386056,0.198223628344134,0.183293696071558,0.162055656556744,0.107517845596976,1.349,0.432,0.892,0.372607417239354,0.85145117487792,1.278,0.353,0.747,0.454928496038196,1,1.231,0.3,0.671,0.502178266759438,0.659196078197634,1.127,0.172,0.273,0.784909111197279,0.896266868438965
"NLANBGKA_00091","Aconitate hydratase A",27.31,0.107598830539763,0.175958314841764,0.115927580040749,0.0768713838740133,0.113336173205381,1.535,0.618,1.747,0.0805718461522237,0.487279585593555,1.07,0.097,0.273,0.785148306336811,1,0.742,-0.431,-1.263,0.206727354393044,0.370854760914956,1.022,0.031,0.065,0.948274741670338,0.973651030356368
"NLANBGKA_00092","Glutaredoxin-like protein NrdH",3.49,0.148815222487687,0.210912196303574,0.154396041285501,0.255949390000938,0.163020301026767,1.132,0.179,0.222,0.824456804516754,NA,0.819,-0.288,-0.354,0.723140414382821,1,1.473,0.559,0.792,0.428088300891798,NA,0.827,-0.274,-0.237,0.812844090882198,0.904081692919995
"NLANBGKA_00093","Ribonucleoside-diphosphate reductase subunit alpha 1",246.19,1.06192114257324,1.28615372001811,1.22886937264232,1.50679078998049,1.50444233298045,1.144,0.194,1.083,0.278618877936804,0.799505815075281,1.113,0.154,0.876,0.380835135834959,1,1.366,0.449,2.648,0.00810344832651813,0.0320300645552346,1.328,0.41,2.031,0.0422173584124751,0.14097087294844
"NLANBGKA_00094","Ribonucleoside-diphosphate reductase subunit beta nrdF2",50.32,0.573558670004625,0.597474706091218,0.571265352756355,0.769447853690319,0.477513631757572,1.054,0.076,0.303,0.76161851286031,0.970747790537389,0.998,-0.003,-0.012,0.99050690256054,1,1.402,0.488,2.199,0.0278636587131545,0.0837680756651826,0.86,-0.218,-0.626,0.531529898494267,0.738720059291668
"NLANBGKA_00095","hypothetical protein",0.35,0,0,0,0.0901916898098543,0,1.183,0.243,0.096,0.923618703173687,NA,1.061,0.086,0.034,0.972972078630701,1,1.273,0.348,0.143,0.8863239015397,NA,1.899,0.926,0.356,0.722026000867427,NA
"NLANBGKA_00096","hypothetical protein",7.88,0.107175926657799,0.199365908184765,0.222390404965978,0.138250035474959,0.410922218646547,1.197,0.259,0.391,0.695470419446957,NA,1.347,0.429,0.681,0.496061117700007,1,0.959,-0.06,-0.1,0.920563846736214,0.95378064992678,2.135,1.095,1.436,0.151079686596011,0.334269573805661
"NLANBGKA_00097","hypothetical protein",1.29,0.0573558670004625,0.121933613488004,0.059506807578787,0.118376592875434,0.0628307410207331,1.601,0.679,0.531,0.595216597494625,NA,0.672,-0.574,-0.415,0.678462763425875,1,1.735,0.795,0.696,0.486161562338727,NA,1.601,0.679,0.449,0.65321902275673,NA
"NLANBGKA_00098","hypothetical protein",63.46,0.672595508676231,0.775528075849166,0.650509200861274,0.811725208288688,0.861678733998626,1.025,0.036,0.162,0.871384361546818,0.988031274173523,0.866,-0.208,-0.957,0.338744909547744,1,1.1,0.138,0.694,0.487699023904058,0.648185829101973,1.091,0.125,0.44,0.659980579028197,0.822147235589411
"NLANBGKA_00099","hypothetical protein",6.98,0.213831581826967,0.34094058917034,0.295800829906203,0.330994745127426,0.117121381320202,1.33,0.411,0.697,0.485704153943397,NA,1.211,0.277,0.48,0.631432448635197,1,1.408,0.494,0.934,0.350471340086985,0.527637444995223,0.626,-0.676,-0.697,0.485699673999118,0.703872462034809
"NLANBGKA_00100","hypothetical protein",39.37,0.536832778881799,0.539785166429107,0.617177324453506,0.434203471100405,0.874166831592809,0.925,-0.112,-0.386,0.699471123826102,0.957775231686855,1.081,0.112,0.408,0.683623602677481,1,0.8,-0.322,-1.228,0.219440483077377,0.385856314110035,1.214,0.28,0.779,0.43616177474493,0.664339568497827
"NLANBGKA_00101","DNA gyrase subunit A",199.76,0.808738785612397,0.931292225416332,0.899667181411478,0.839213250837836,1.23046738841093,1.066,0.093,0.688,0.491300499792153,0.892244230536578,1.06,0.085,0.648,0.517015372414,1,1.004,0.005,0.044,0.965168906224411,0.979667151596881,1.376,0.46,2.829,0.00467611700281151,0.0286576487802826
"NLANBGKA_00102","L-lactate dehydrogenase",1240.23,11.2249628490661,11.6699390079738,11.8781393469462,20.8689271537472,17.0041439601477,0.983,-0.024,-0.137,0.890896751801301,0.988031274173523,1.021,0.029,0.167,0.867417448184057,1,1.805,0.852,4.899,9.61566042205198e-07,1.3583823679754e-05,1.39,0.475,2.612,0.00899586573948468,0.0478727277646473
"NLANBGKA_00103","putative NADH oxidase",101.04,0.763071490947072,0.802573981120164,0.858356401661628,0.721138806488419,1.09988168088811,1.026,0.037,0.2,0.841184518425012,0.984032505816289,1.048,0.068,0.384,0.700994730136434,1,0.902,-0.149,-0.895,0.370685344110886,0.548221934386129,1.38,0.465,2.107,0.0351379017535993,0.12440936908583
"NLANBGKA_00104","putative ABC transporter ATP-binding protein YbiT",23.92,0.129050700751041,0.160037867703005,0.119013615157574,0.147970741094292,0.337715232986441,1.095,0.13,0.344,0.7308113201058,0.96317987890538,0.953,-0.069,-0.186,0.852595816559639,1,1.162,0.217,0.645,0.519043724650353,0.675709215852157,1.995,0.997,2.281,0.0225406039144793,0.090997252839935
"NLANBGKA_00105","hypothetical protein",24.77,0.417133578185182,0.620752941393473,0.432776782391178,0.322845253296637,0.936749229763658,1.57,0.651,1.447,0.147848296353772,0.640908704148935,1.174,0.232,0.517,0.60540849403817,1,0.876,-0.19,-0.441,0.659303775595185,0.791499202681529,2.344,1.229,2.444,0.0145151808505585,0.0673257324557821
"NLANBGKA_00106","Pyridoxamine kinase",2.42,0.0410142512629006,0.0653945636583707,0.0638285310342296,0.0423245918660769,0.0449292449757198,1.555,0.637,0.578,0.563038200916537,NA,2.562,1.357,1.35,0.176951064888512,1,1.622,0.698,0.718,0.472991340696598,NA,2.703,1.435,1.133,0.257384512135961,0.481924865668068
"NLANBGKA_00107","hypothetical protein",0.75,0,0.0722569561410392,0.0352632933800219,0.0350745460371655,0,3.763,1.912,1.126,0.260078617902535,NA,2.949,1.56,0.913,0.361043063043562,1,1.93,0.949,0.578,0.563571132456498,NA,2.674,1.419,0.745,0.456009771819446,NA
"NLANBGKA_00108","hypothetical protein",19.85,0.217205650179266,0.484848451265908,0.360561958347207,0.336217541894723,0.90416782344629,1.931,0.95,2.368,0.0178757509177558,0.22293581497376,1.572,0.652,1.642,0.100603518020288,1,1.485,0.571,1.548,0.121507306153249,0.249520792230767,3.751,1.907,4.24,2.23751035940048e-05,0.00039246446074082
"NLANBGKA_00109","hypothetical protein",2.92,0.0208566789092591,0.0886789916276391,0.0432776782391178,0.043046033772885,0.137085253136145,2.414,1.271,1.29,0.196951799845468,NA,1.217,0.284,0.274,0.783969428155679,1,1.284,0.36,0.384,0.700980386765057,NA,2.136,1.095,0.874,0.382005195509967,0.612175243188068
"NLANBGKA_00110","HTH-type transcriptional regulatory protein GabR",2.87,0.0174383633635611,0.0185362262784614,0.0180923310453319,0.00899774577675506,0.057308799410835,1.055,0.077,0.066,0.947373279622407,NA,1.647,0.72,0.679,0.497438430786678,1,1.064,0.09,0.089,0.929193535119864,NA,3.506,1.81,1.485,0.137602455462118,0.313873463430781
"NLANBGKA_00111","Anaerobic ribonucleoside-triphosphate reductase",40.55,1.3765408080111,1.0451452584686,1.32615171175582,1.96166925336433,1.22071153983139,0.66,-0.6,-1.935,0.0530295344806444,0.399649553606513,0.903,-0.147,-0.51,0.610053477407344,1,1.373,0.457,1.733,0.0831685417383292,0.18943203968971,0.829,-0.271,-0.688,0.491764673191818,0.704697417791729
"NLANBGKA_00112","hypothetical protein",18.77,1.41183672616523,1.00048093118362,1.22065246315461,0.7284713407719,0.206213714119329,0.636,-0.653,-1.579,0.11443495494091,0.596243082124877,0.757,-0.402,-1.019,0.308120572009114,1,0.477,-1.067,-2.79,0.00526347407703028,0.0222951334785253,0.24,-2.056,-2.858,0.00426819585410934,0.0270260036239454
"NLANBGKA_00113","Phenylalanine--tRNA ligase beta subunit",466.43,2.45618065743157,2.41954542842862,2.1329106716475,1.76868556413883,2.17813235538542,0.956,-0.064,-0.492,0.622864504235445,0.930101067703904,0.844,-0.246,-1.899,0.0575431286992477,1,0.704,-0.507,-4.02,5.81370199274678e-05,0.000496966453476367,0.85,-0.234,-1.552,0.120652902036296,0.285299009254792
"NLANBGKA_00114","Spermidine/spermine N(1)-acetyltransferase",136.15,3.75614235984424,3.51622513314243,3.05560537520841,2.44461429007872,2.36126691836058,0.908,-0.139,-0.75,0.45337199960192,0.878050660766607,0.797,-0.328,-1.802,0.0716209865062596,1,0.65,-0.623,-3.556,0.000377223557842801,0.00244420195698144,0.605,-0.726,-2.992,0.00277090482651617,0.0198516467852755
"NLANBGKA_00115","Phenylalanine--tRNA ligase alpha subunit",276.48,3.30052435811307,3.42960250041186,2.96333612380818,3.00205768675452,2.54944332441476,1.013,0.018,0.125,0.90059311178113,0.988031274173523,0.873,-0.197,-1.368,0.171266062704383,1,0.887,-0.173,-1.25,0.211389811962097,0.37683686328419,0.713,-0.487,-2.681,0.00734530407684477,0.0408839171810321
"NLANBGKA_00116","Chromosome partition protein Smc",359.45,1.32858993874308,1.20338220414329,1.14544284834749,0.80138036706156,1.38366423726202,0.843,-0.247,-2.017,0.0436502079101208,0.364167448850151,0.834,-0.263,-2.199,0.0278688424203982,1,0.58,-0.785,-6.765,1.33655026143993e-11,5.12585086752233e-10,0.983,-0.025,-0.175,0.861073626277308,0.929277477863629
"NLANBGKA_00117","Ribonuclease 3",44.85,0.769420189630659,0.783782877966556,0.848166899288912,0.661668292054826,0.684827640121179,0.909,-0.138,-0.52,0.603109907006421,0.923408592812477,0.972,-0.041,-0.16,0.873215828498695,1,0.778,-0.363,-1.494,0.135058354955341,0.270317932511077,0.756,-0.404,-1.112,0.266290705454229,0.492663041474577
"NLANBGKA_00118","4-hydroxy-tetrahydrodipicolinate synthase",192.96,1.68784853629657,2.33359764463215,1.81237453821952,3.25212093095725,2.84455573495795,1.299,0.378,2.012,0.0442681071724555,0.366579375199274,1.039,0.055,0.294,0.768642517515662,1,1.862,0.897,5.102,3.3609716532199e-07,5.12819223217101e-06,1.548,0.63,2.948,0.00319676007958653,0.021490114015194
"NLANBGKA_00119","Aspartate-semialdehyde dehydrogenase",133.44,0.922820653415263,1.25339580345211,1.13827547011043,1.62949678684396,2.26892687127385,1.276,0.351,2.113,0.0345709876230674,0.317944201131832,1.195,0.257,1.584,0.113212095642467,1,1.713,0.777,5.262,1.42450447707786e-07,2.49552080614011e-06,2.141,1.098,5.713,1.11041631727484e-08,5.64831766720468e-07
"NLANBGKA_00120","Phosphinothricin N-acetyltransferase",7.68,0.107963984942047,0.298378724770644,0.112012814265952,0.245109180542075,0.0946157041253393,2.507,1.326,1.938,0.0526040232400523,NA,1.395,0.48,0.681,0.495698083938211,1,2.532,1.34,2.106,0.0351987375830992,0.101725068493722,0.765,-0.387,-0.348,0.72753703337477,0.867360556976484
"NLANBGKA_00123","putative manganese-dependent inorganic pyrophosphatase",620.22,8.07570607366512,7.64012422061608,7.76429468692509,8.83471242827753,5.9279790754013,0.897,-0.158,-1.085,0.277791363818039,0.799505815075281,0.931,-0.103,-0.723,0.469749393793664,1,1.063,0.088,0.625,0.531730760722585,0.687808522757838,0.691,-0.534,-3.243,0.00118394484691178,0.00992692217795261
"NLANBGKA_00124","hypothetical protein",30.68,0.669057601266479,0.518968680067168,0.562823007641729,0.802395033480772,0.316939304459265,0.689,-0.537,-1.514,0.130026550489958,0.602662741953454,0.8,-0.323,-0.954,0.340271596773431,1,1.155,0.208,0.664,0.507009185255979,0.663695603208704,0.339,-1.56,-2.727,0.00638569095005597,0.036360314887259
"NLANBGKA_00125","hypothetical protein",95.55,2.30201174673043,2.27058299466927,1.63526052013119,2.11874037417725,1.99922448264841,0.899,-0.153,-0.792,0.428650317624515,0.862938430071049,0.721,-0.472,-2.454,0.0141337786409072,1,0.895,-0.161,-0.908,0.363769124260981,0.543134233984144,0.819,-0.287,-1.141,0.253966355924173,0.480728064712417
"NLANBGKA_00126","Regulatory protein RecX",7,0.113822495752856,0.105864842718267,0.147613786241952,0.117458944868647,0.0155859202532051,1.17,0.227,0.39,0.696251769790559,NA,1.384,0.469,0.853,0.393724530232197,1,1.167,0.222,0.429,0.667772711851145,0.796180724450863,0.401,-1.318,-1.233,0.217561881113916,0.428386362038498
"NLANBGKA_00127","23S rRNA (uracil-C(5))-methyltransferase RlmCD",106.8,0.954078210545139,0.868038411438828,0.93952598397521,0.767622663932328,0.983148863901516,0.844,-0.244,-1.363,0.172962200267807,0.67611306461147,0.911,-0.135,-0.783,0.433592749083525,1,0.764,-0.387,-2.376,0.0175233572402013,0.05809729888749,0.877,-0.19,-0.825,0.409594417230707,0.641014131297901
"NLANBGKA_00128","Aspartate--ammonia ligase",1058.88,12.1135591104977,12.7579509288297,13.4680134680135,10.6754163756755,12.5387311535194,0.991,-0.013,-0.095,0.924270754645608,0.98830689537987,1.068,0.096,0.712,0.476407611256315,1,0.852,-0.232,-1.741,0.0816020562024312,0.186763415727822,0.966,-0.049,-0.34,0.733488827829522,0.868268658858333
"NLANBGKA_00129","Aspartokinase 3",34.86,0.129938955328481,0.276238982769283,0.151663367988413,0.419032187169677,0.515990510329561,1.929,0.948,2.922,0.00348081763988735,0.084623574649475,1.071,0.099,0.293,0.769178020711073,1,2.842,1.507,5.194,2.05564906849111e-07,3.35283451515964e-06,3.808,1.929,5.366,8.0538018791673e-08,3.32164909935386e-06
"NLANBGKA_00130","Phosphorylated carbohydrates phosphatase",41.13,0.779174042270434,0.717797875627493,0.718572770762711,0.911276413078811,0.569033126225508,0.909,-0.137,-0.55,0.582094706574639,0.923408592812477,0.922,-0.117,-0.489,0.624630535132537,1,1.193,0.255,1.185,0.236091539935642,0.405474440279459,0.722,-0.471,-1.269,0.20432458561513,0.412432959852762
"NLANBGKA_00131","Trans-2-decenoyl-[acyl-carrier-protein] isomerase",163.09,2.33087264829256,2.78917345529973,2.40380351223207,2.36213064414554,1.97235968770788,1.091,0.126,0.706,0.47995248705929,0.890549331525373,0.982,-0.026,-0.147,0.883369942797549,1,0.986,-0.02,-0.119,0.905617521630858,0.947752422888252,0.783,-0.353,-1.555,0.119935354782945,0.284195743904339
"NLANBGKA_00132","Transcriptional regulator ZitR",62.36,1.529489786679,1.5715887960676,1.90421784252118,1.70988411931182,1.56378733207158,1.053,0.075,0.286,0.774498917281534,0.97347900009576,1.284,0.36,1.444,0.148661685505268,1,1.194,0.256,1.075,0.282251073978963,0.457208075315237,1.005,0.008,0.023,0.981346232810941,0.987819492921831
"NLANBGKA_00133","3-oxoacyl-[acyl-carrier-protein] synthase 3",225.07,2.15658059921739,2.78008638752648,2.42787774921451,2.69898631755989,3.49338920075276,1.245,0.316,2.344,0.0190661784457184,0.227237718618358,1.123,0.167,1.262,0.20686906993157,1,1.226,0.294,2.368,0.0178943028858479,0.0591888480070352,1.49,0.575,3.562,0.000367634893726269,0.00403604926493731
"NLANBGKA_00134","Acyl carrier protein",23.65,1.24012685406405,0.896376834290189,1.33809902447435,1.638076096006,1.03246190650286,0.881,-0.182,-0.451,0.652112634180246,0.943392885256908,1.147,0.198,0.521,0.602271081419953,1,1.421,0.507,1.426,0.153988648540478,0.299739221233111,0.752,-0.412,-0.745,0.456518775660123,0.678993812531529
"NLANBGKA_00135","Nitronate monooxygenase",602.94,6.75834365553114,7.53633299564484,7.35585708637467,8.03633243595468,6.288554665153,1.038,0.054,0.355,0.722882492614366,0.96317987890538,1.044,0.063,0.419,0.674993617093627,1,1.15,0.202,1.372,0.170135512150613,0.32189638898896,0.89,-0.167,-0.997,0.318810749109963,0.552219299820435
"NLANBGKA_00136","Malonyl CoA-acyl carrier protein transacylase",566.85,7.25757898777094,7.48497057437471,7.25594119078334,7.36565466780477,6.09745648807742,0.973,-0.04,-0.293,0.769833140757419,0.971626838018848,0.963,-0.055,-0.408,0.682946243111601,1,0.98,-0.029,-0.222,0.824699002801826,0.900190680750608,0.781,-0.356,-2.282,0.0225185705706213,0.090997252839935
"NLANBGKA_00137","3-oxoacyl-[acyl-carrier-protein] reductase FabG",417.73,6.5442103987413,7.48392539178829,6.50867901910929,6.70671319635244,5.53734530700756,1.061,0.085,0.553,0.580087310650423,0.923408592812477,0.962,-0.056,-0.367,0.713362793011433,1,0.994,-0.009,-0.06,0.952125901832168,0.970593861134947,0.804,-0.314,-1.766,0.0774459790447081,0.218049011111115
"NLANBGKA_00138","3-oxoacyl-[acyl-carrier-protein] synthase 2",351.32,3.20521371881609,3.54975514778735,3.13034835575434,3.34457183382689,3.20712621483391,1.048,0.068,0.518,0.604417201902786,0.923408592812477,0.928,-0.108,-0.836,0.40325869077596,1,1.002,0.003,0.022,0.982244609618263,0.987114094226852,0.901,-0.15,-0.953,0.340810252838759,0.573020139868718
"NLANBGKA_00139","Biotin carboxyl carrier protein of acetyl-CoA carboxylase",96.44,1.812728636064,2.19179433627819,2.37439508758814,2.26815397707004,2.80488838927125,1.164,0.22,1.199,0.230610051482666,0.754488907932083,1.278,0.354,2.017,0.0436454573942345,1,1.223,0.29,1.763,0.0779091732504621,0.179761165597408,1.333,0.414,1.786,0.0740649171389617,0.20969028488693
"NLANBGKA_00140","3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ",30.92,0.728948323864034,0.691821920499312,0.75628510057579,0.886565121109631,1.1407567164048,1.046,0.065,0.176,0.859958965657463,0.988031274173523,1,0.001,0.002,0.998581581907856,1,1.243,0.314,0.94,0.347320037379149,0.525561432534831,1.757,0.813,1.947,0.0515694276808463,0.163683361311945
