Id,Description,baseMean,All_norm,minus.ST_norm,minus.5614_norm,minus.6086_norm,minus.10675_norm,minus.SICO_norm,FoldChange.minusSTvsAll,log2FoldChange.minusSTvsAll,stat.minusSTvsAll,pvalue.minusSTvsAll,padj.minusSTvsAll,FoldChange.minus5614vsAll,log2FoldChange.minus5614vsAll,stat.minus5614vsAll,pvalue.minus5614vsAll,padj.minus5614vsAll,FoldChange.minus6086vsAll,log2FoldChange.minus6086vsAll,stat.minus6086vsAll,pvalue.minus6086vsAll,padj.minus6086vsAll,FoldChange.minus10675vsAll,log2FoldChange.minus10675vsAll,stat.minus10675vsAll,pvalue.minus10675vsAll,padj.minus10675vsAll,FoldChange.minusSICOvsAll,log2FoldChange.minusSICOvsAll,stat.minusSICOvsAll,pvalue.minusSICOvsAll,padj.minusSICOvsAll
OG1062,hypothetical protein,234.97,407.8380952,429.2095238,350.847619,432.7714286,395.3714286,496.8857143,1.055,0.077,0.393,0.694414865,0.794739782,0.86,-0.218,-1.099,0.271877062,0.424797068,1.046,0.065,0.322,0.747354555,0.864863133,0.971,-0.043,-0.218,0.827281621,0.888191511,1.218,0.284,1.445,0.148535149,0.267990972
OG1063,Deoxyguanosine kinase,414.3,362.5330189,403.1084906,397.8160377,336.9528302,374,319.3113208,1.114,0.156,1.091,0.275157023,0.4152721,1.098,0.135,0.945,0.344717819,0.503173584,0.947,-0.079,-0.536,0.592227678,0.765352623,1.031,0.044,0.309,0.7572674,0.838961737,0.879,-0.185,-1.278,0.20132896,0.33589141
OG1064,ABC transporter ATP-binding protein YtrE AND putative ABC transporter ATP-binding protein,35.68,24.65,58.65,21.25,17,33.15,28.05,2.338,1.225,4.192,2.76E-05,0.00025649,0.833,-0.264,-0.829,0.406943842,0.570403027,0.734,-0.447,-1.306,0.191400182,0.391514189,1.314,0.394,1.294,0.195504772,0.302839269,1.093,0.128,0.407,0.68409978,0.786554955
OG1065,Pyrrolidone-carboxylate peptidase,181.6,133.0744186,222.6604651,183.5209302,159.1674419,79.14883721,169.6046512,1.658,0.729,3.519,0.000433098,0.002506718,1.372,0.456,2.184,0.028956733,0.070316293,1.192,0.253,1.18,0.237920964,0.448233352,0.596,-0.746,-3.43,0.000604386,0.001882416,1.263,0.337,1.6,0.109518032,0.214423699
OG1066,Aryl-phospho-beta-D-glucosidase BglH AND 6-phospho-beta-glucosidase BglA,45.11,23.0660793,9.885462555,4.530837004,35.42290749,25.94933921,12.35682819,0.436,-1.196,-4.103,4.08E-05,0.000343778,0.191,-2.389,-6.976,3.04E-12,5.05E-11,1.583,0.663,2.459,0.013931665,0.057085847,1.119,0.163,0.607,0.543537631,0.658936343,0.546,-0.872,-2.996,0.002732149,0.011262376
OG1067,hypothetical protein,74.23,207.1075269,172.9247312,211.1290323,104.5591398,108.5806452,88.47311828,0.829,-0.27,-0.75,0.452959179,0.594152483,1.023,0.032,0.09,0.928441964,0.955621446,0.522,-0.937,-2.498,0.01249201,0.052409474,0.517,-0.953,-2.6,0.00931678,0.022239177,0.431,-1.214,-3.26,0.001114302,0.005112106
OG1068,hypothetical protein,4.25,5.807453416,5.807453416,8.130434783,5.807453416,3.48447205,1.161490683,1.034,0.048,0.061,0.951252713,NA,1.475,0.561,0.734,0.46313378,0.621472654,1.114,0.155,0.19,0.849148901,0.923476317,0.764,-0.388,-0.476,0.634219534,0.735622486,0.213,-2.232,-2.047,0.040670676,0.099776886
OG1069,hypothetical protein,14.05,4.056399132,3.245119306,3.245119306,6.084598698,15.4143167,1.622559653,0.804,-0.314,-0.595,0.552062284,0.681860855,0.741,-0.432,-0.805,0.420865471,0.584046809,1.447,0.533,1.021,0.307027158,0.524934929,3.538,1.823,3.802,0.000143435,0.000516138,0.394,-1.343,-2.187,0.028718042,0.075380356
OG107,hypothetical protein,1.17,2.253012048,2.253012048,2.253012048,2.253012048,4.506024096,4.506024096,0.975,-0.037,-0.02,0.98407885,NA,1.046,0.065,0.035,0.972007096,0.984954636,1.317,0.397,0.211,0.832835308,NA,3.033,1.601,0.923,0.355887956,NA,1.763,0.818,0.454,0.650141402,0.761318675
OG1070,Dihydroxy-acid dehydratase,44.97,12.13859649,20.0122807,17.3877193,8.529824561,15.09122807,15.09122807,1.671,0.741,2.543,0.010975916,0.034587717,1.436,0.522,1.77,0.076791392,0.155968536,0.73,-0.454,-1.38,0.167559484,0.357215806,1.233,0.303,1.014,0.310566568,0.430526996,1.261,0.334,1.109,0.267327393,0.410608594
OG1071,putative amino acid permease YvbW,494.86,161.0044843,319.9125561,280.9192825,211.3183857,25.15695067,246.5381166,1.983,0.987,5.926,3.11E-09,7.08E-08,1.742,0.801,4.795,1.63E-06,1.17E-05,1.292,0.369,2.167,0.030232919,0.103655722,0.156,-2.683,-13.945,3.38E-44,3.72E-42,1.53,0.613,3.65,0.000261857,0.001466677
OG1072,Ribose import binding protein RbsB,79.07,50.79012346,43.28703704,42.13271605,44.44135802,56.5617284,36.36111111,0.857,-0.223,-1.124,0.261165801,0.400205829,0.83,-0.269,-1.348,0.177733391,0.306951815,0.889,-0.17,-0.818,0.413500312,0.623396491,1.117,0.159,0.818,0.413484035,0.537384256,0.724,-0.467,-2.261,0.023765235,0.064862193
OG1073,hypothetical protein,144.47,138.4285714,187,178.5,131.1428571,183.3571429,233.1428571,1.348,0.431,1.435,0.15140611,0.269986622,1.289,0.366,1.214,0.224584133,0.370090592,0.934,-0.098,-0.316,0.752091643,0.867299481,1.333,0.414,1.376,0.168870883,0.26831122,1.679,0.747,2.486,0.012932002,0.040139092
OG1074,Inner membrane transporter YjeM,755.86,240.3759843,318.4153543,439.8917323,253.2598425,169.3307087,248.4744094,1.326,0.407,4.099,4.15E-05,0.000345256,1.835,0.876,8.89,6.12E-19,1.86E-17,1.07,0.098,0.951,0.341442616,0.555743162,0.707,-0.501,-4.881,1.06E-06,5.52E-06,1.036,0.05,0.499,0.618065116,0.734654672
OG1075,Diaminopimelate decarboxylase,627.32,247.2505967,295.8973747,225.8281623,331.601432,332.0477327,247.2505967,1.195,0.257,2.498,0.012483257,0.038250836,0.912,-0.133,-1.278,0.201264155,0.339278495,1.323,0.404,3.853,0.000116758,0.001064041,1.343,0.425,4.143,3.42E-05,0.00013872,0.999,-0.002,-0.019,0.985158261,0.991080107
OG1076,Signal transduction histidine-protein kinase ArlS,1417.47,596.8004073,523.6761711,624.2219959,556.4297352,482.1629328,455.8839104,0.877,-0.19,-1.675,0.093913484,0.189480374,1.045,0.064,0.565,0.571877878,0.712336124,0.932,-0.101,-0.882,0.377524738,0.588875542,0.806,-0.311,-2.738,0.006188637,0.015431849,0.764,-0.389,-3.418,0.000631789,0.003143171
OG1077,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YwtE AND HMP-PP phosphatase,2696.2,1977.471264,2069.180077,2305.616858,1949.528736,1468.057471,1820.563218,1.045,0.064,0.839,0.401400839,0.548586403,1.165,0.22,2.89,0.003857769,0.012669471,0.986,-0.02,-0.255,0.798398637,0.895504306,0.743,-0.429,-5.59,2.27E-08,1.51E-07,0.92,-0.12,-1.567,0.117006947,0.225133316
OG1078,hypothetical protein,262.36,505.1791045,1445.761194,842.8955224,686.5970149,371.2089552,541.4626866,2.861,1.516,6.593,4.32E-11,1.39E-09,1.67,0.74,3.19,0.001421655,0.005296707,1.343,0.425,1.8,0.071877734,0.197844915,0.726,-0.463,-1.948,0.051417242,0.098186463,1.069,0.096,0.408,0.683207113,0.785929153
OG1079,hypothetical protein,99.91,165.5409836,127.2213115,125.6885246,219.1885246,154.8114754,125.6885246,0.777,-0.365,-1.693,0.090398589,0.183899615,0.772,-0.374,-1.73,0.083698183,0.167717048,1.345,0.428,1.99,0.046558842,0.142893855,0.952,-0.07,-0.33,0.741428602,0.826354404,0.765,-0.386,-1.76,0.078402698,0.167965636
OG108,hypothetical protein,0.04,0,0,0,0,0,0,1,0,0,1,NA,1.487,0.573,0.109,0.913435637,NA,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA
OG1080,hypothetical protein,1186.34,295.0166945,191.9949917,6.243739566,492.0066778,814.4958264,422.0767947,0.651,-0.619,-2.716,0.006601328,0.022855353,0.021,-5.563,-19.606,1.36E-85,1.14E-82,1.669,0.739,3.253,0.001142534,0.007432245,2.764,1.467,6.485,8.87E-11,8.50E-10,1.432,0.518,2.284,0.022400844,0.062234484
OG1081,Glycogen biosynthesis protein GlgD,134.14,81.90501319,62.66226913,83.38522427,63.64907652,53.78100264,51.31398417,0.766,-0.385,-2.304,0.021218966,0.059357856,1.021,0.03,0.181,0.856131364,0.911936221,0.773,-0.371,-2.124,0.033665845,0.112665088,0.657,-0.606,-3.562,0.000367875,0.00120759,0.628,-0.671,-3.871,0.000108486,0.000691928
OG1082,Glucose-1-phosphate adenylyltransferase,90.17,58.13471503,39.24093264,54.74352332,38.75647668,35.84974093,35.36528497,0.663,-0.593,-2.739,0.006156621,0.021731482,0.929,-0.106,-0.5,0.617205696,0.744848177,0.647,-0.627,-2.765,0.005693342,0.027917605,0.603,-0.729,-3.321,0.000898053,0.002682318,0.599,-0.739,-3.323,0.000889989,0.004207585
OG1083,"Glucan 1,6-alpha-glucosidase",52.42,21.77634011,18.31977819,22.1219963,15.55452865,17.974122,12.78927911,0.857,-0.223,-0.716,0.473795914,0.613525557,1.024,0.034,0.111,0.911409551,0.944664525,0.745,-0.425,-1.303,0.192461818,0.392925738,0.818,-0.29,-0.923,0.355921283,0.480008949,0.583,-0.779,-2.398,0.016466815,0.048690568
OG1084,hypothetical protein,1546.77,4280.892473,2390.784946,1978.580645,2642.129032,4960.526882,2408.88172,0.559,-0.839,-4.23,2.34E-05,0.000224486,0.463,-1.112,-5.596,2.19E-08,2.17E-07,0.62,-0.69,-3.465,0.000530382,0.003896187,1.159,0.212,1.074,0.282929289,0.401007818,0.563,-0.829,-4.17,3.04E-05,0.00022583
OG1085,hypothetical protein,9.9,12.46666667,12.46666667,9.066666667,10.2,12.46666667,10.2,1.054,0.076,0.155,0.876525287,0.920431868,0.763,-0.389,-0.76,0.447026772,0.607062647,0.753,-0.409,-0.752,0.452197404,0.658857755,1.01,0.015,0.03,0.975990575,0.987269104,0.888,-0.171,-0.334,0.738405893,0.826287847
OG1086,hypothetical protein,0.5,0,0,3.280701754,0,3.280701754,3.280701754,1.408,0.494,0.196,0.844439848,NA,3.908,1.966,0.824,0.409756459,NA,1,0,0,1,NA,5.461,2.449,1.045,0.295910482,NA,4.414,2.142,0.896,0.370370445,NA
OG1087,hypothetical protein,691.51,265.5751174,258.9906103,229.1408451,325.713615,379.7065728,362.1478873,0.975,-0.036,-0.369,0.712289054,0.807934599,0.861,-0.216,-2.163,0.030516778,0.073422772,1.23,0.298,2.966,0.003018442,0.01663803,1.431,0.517,5.295,1.19E-07,7.20E-07,1.364,0.448,4.557,5.18E-06,4.62E-05
OG1088,hypothetical protein,1716.98,5307.06,2509.54,4302.87,3539.91,1505.35,2100.01,0.473,-1.081,-6.11,9.98E-10,2.50E-08,0.811,-0.303,-1.717,0.085972345,0.171534712,0.669,-0.581,-3.277,0.001050532,0.006938896,0.284,-1.818,-10.225,1.54E-24,5.45E-23,0.396,-1.338,-7.538,4.75E-14,4.35E-12
OG1089,Maltose phosphorylase,88.95,24.40213049,19.67110519,22.65912117,24.90013316,24.15312916,16.68308921,0.807,-0.31,-1.594,0.110995339,0.214182837,0.935,-0.096,-0.501,0.616544664,0.744661372,1,0,-0.001,0.998912761,0.999171346,0.983,-0.024,-0.127,0.899283041,0.940096656,0.687,-0.542,-2.678,0.007417075,0.025395288
OG109,hypothetical protein,0.72,1.179810726,0.589905363,0,0.589905363,0.589905363,0,0.454,-1.139,-0.514,0.607392528,NA,0.188,-2.409,-1.024,0.306058232,NA,0.466,-1.101,-0.486,0.626781603,NA,0.596,-0.746,-0.341,0.732867013,NA,0.113,-3.146,-1.337,0.181250044,NA
OG1090,Galactoside O-acetyltransferase AND Maltose O-acetyltransferase,16.2,22.32835821,13.02487562,17.67661692,13.95522388,13.02487562,11.1641791,0.572,-0.805,-1.827,0.067723644,0.149156878,0.82,-0.287,-0.67,0.502572963,0.658554738,0.686,-0.543,-1.192,0.233186958,0.442986434,0.586,-0.772,-1.743,0.08129951,0.145567897,0.507,-0.979,-2.136,0.032712531,0.083507768
OG1091,L-methionine gamma-lyase,4476.69,1586.679814,599.6148492,284.6218097,2456.164733,3666.675174,3059.684455,0.378,-1.404,-6.326,2.52E-10,6.92E-09,0.179,-2.479,-11.116,1.05E-28,5.95E-27,1.547,0.629,2.842,0.004478486,0.022890038,2.312,1.209,5.466,4.60E-08,2.95E-07,1.929,0.948,4.283,1.84E-05,0.000144779
OG1092,PTS system fructose-specific EIIABC component,2166.16,629.4290221,650.9605678,719.3895899,706.4116719,527.0804416,600.5236593,1.033,0.047,0.501,0.616323074,0.735991222,1.142,0.192,2.044,0.041002228,0.09372771,1.123,0.168,1.768,0.077031257,0.207230974,0.838,-0.255,-2.699,0.006948502,0.017148331,0.954,-0.068,-0.722,0.470139631,0.611079284
OG1093,Oleate hydratase,3619.56,1819.666099,1089.187394,1883.061329,1351.051107,254.2180579,521.4974446,0.599,-0.741,-3.785,0.000153506,0.00103481,1.035,0.049,0.253,0.80054788,0.876142383,0.744,-0.427,-2.18,0.02923668,0.101032071,0.14,-2.84,-14.401,5.07E-47,6.08E-45,0.287,-1.803,-9.186,4.08E-20,1.55E-17
OG1094,hypothetical protein,394.05,1172.540541,957.7432432,1387.337838,1139.689189,710.0945946,609.0135135,0.816,-0.294,-1.136,0.255955279,0.394430412,1.182,0.241,0.936,0.349037016,0.507073221,0.96,-0.058,-0.225,0.822262198,0.909291835,0.602,-0.733,-2.82,0.004808934,0.012299889,0.52,-0.944,-3.616,0.000299458,0.001635679
OG1095,hypothetical protein,87.62,95.40816327,83.00510204,112.5816327,79.18877551,62.01530612,68.69387755,0.86,-0.217,-1.04,0.298147776,0.439677494,1.17,0.227,1.106,0.268766505,0.420890597,0.83,-0.268,-1.228,0.219595688,0.426390823,0.639,-0.647,-3.006,0.002647645,0.007177159,0.712,-0.489,-2.264,0.023570281,0.064498402
OG1096,Putative universal stress protein,1429.9,1538.225806,1668.522581,1337.954839,2037.696774,1506.858065,2260.890323,1.084,0.117,0.517,0.604808297,0.726358409,0.87,-0.201,-0.891,0.372860123,0.531894563,1.325,0.406,1.793,0.072898338,0.199489504,0.981,-0.028,-0.122,0.903077872,0.942372277,1.47,0.556,2.464,0.013721913,0.041937532
OG1097,hypothetical protein,14.54,12.78632479,9.58974359,10.38888889,3.995726496,26.37179487,6.393162393,0.789,-0.343,-0.628,0.529692577,0.661010192,0.839,-0.253,-0.465,0.642095973,0.763869648,0.357,-1.486,-2.341,0.019210555,0.073860281,1.982,0.987,1.891,0.058562646,0.10967382,0.498,-1.006,-1.727,0.0841974,0.175710303
OG1098,putative MFS-type transporter YhjX,4365.52,1048.196126,2008.099274,1098.002421,1780.348668,3449.312349,2475.825666,1.916,0.938,5.343,9.16E-08,1.62E-06,1.048,0.067,0.383,0.701685628,0.808774839,1.697,0.763,4.334,1.46E-05,0.000162299,3.292,1.719,9.798,1.15E-22,3.56E-21,2.362,1.24,7.062,1.64E-12,9.25E-11
OG1099,hypothetical protein,383.78,299.0421941,278.5274262,359.0084388,256.4345992,361.3755274,261.9578059,0.933,-0.099,-0.766,0.443399935,0.585334063,1.198,0.261,2.028,0.042571916,0.096647258,0.856,-0.225,-1.668,0.09522603,0.240426797,1.2,0.263,2.043,0.041008736,0.081319366,0.874,-0.194,-1.472,0.141075959,0.257643742
OG11,Release factor glutamine methyltransferase,11.59,7.312849162,3.482309125,1.39292365,9.054003724,2.7858473,0,0.479,-1.062,-2.228,0.025899032,0.069238625,0.205,-2.283,-4.111,3.94E-05,0.000217685,1.295,0.373,0.823,0.410559499,0.619204491,0.381,-1.392,-2.805,0.005024,0.012785797,0.009,-6.836,-5.475,4.37E-08,7.37E-07
OG110,hypothetical protein,0.85,0.882075472,0,0.882075472,1.764150943,0.882075472,0,0.682,-0.552,-0.258,0.79620129,NA,1.128,0.174,0.085,0.932201633,NA,2.565,1.359,0.683,0.494635896,NA,1.631,0.705,0.354,0.723089566,NA,0.244,-2.037,-0.924,0.355484291,NA
OG1100,hypothetical protein,850.87,598.4,753.5702128,755.1617021,634.2085106,636.5957447,683.5446809,1.259,0.332,2.741,0.006130415,0.021731482,1.26,0.333,2.749,0.005977256,0.018294689,1.052,0.074,0.596,0.551464377,0.733017345,1.062,0.087,0.71,0.477758168,0.599698292,1.141,0.19,1.56,0.118838655,0.227041522
OG1101,hypothetical protein,783.05,830.3910891,602.6584158,1332.143564,630.4306931,326.7871287,626.7277228,0.725,-0.463,-3.169,0.001530296,0.006950011,1.602,0.68,4.699,2.61E-06,1.82E-05,0.764,-0.388,-2.618,0.008841759,0.039911863,0.394,-1.345,-9.019,1.90E-19,4.14E-18,0.754,-0.408,-2.781,0.00542737,0.019815112
OG1102,Thiamine precursor transporter HmpT,787.82,622.9509202,656.2208589,484.1349693,871.9018405,1364.067485,1423.723926,1.054,0.076,0.351,0.725709717,0.817225682,0.777,-0.363,-1.664,0.096075319,0.188414749,1.398,0.483,2.214,0.026820314,0.094384055,2.195,1.134,5.242,1.59E-07,9.45E-07,2.288,1.194,5.518,3.43E-08,5.97E-07
OG1103,Neutral endopeptidase,7113.35,1687.473684,2150.649123,2571.473684,1487.350877,2307.526316,2524.947368,1.275,0.35,3.315,0.000914799,0.004577756,1.524,0.608,5.758,8.51E-09,9.17E-08,0.881,-0.182,-1.718,0.085873164,0.222993216,1.367,0.451,4.272,1.93E-05,8.25E-05,1.496,0.581,5.506,3.68E-08,6.30E-07
OG1104,Acetylglutamate kinase,45.12,29.07420495,17.8409894,13.2155477,38.32508834,35.02120141,45.59363958,0.619,-0.692,-2.163,0.030504232,0.07914985,0.453,-1.143,-3.425,0.000614383,0.002530999,1.255,0.328,1.046,0.295532645,0.513230625,1.218,0.285,0.933,0.350595141,0.474240178,1.576,0.656,2.166,0.030344028,0.078612639
OG1105,hypothetical protein,318.74,261.6284404,294.2247706,329.3944954,231.6055046,220.4541284,302.8027523,1.122,0.166,0.962,0.335871648,0.47894099,1.258,0.331,1.925,0.054271248,0.118204529,0.877,-0.189,-1.067,0.286165365,0.502839004,0.839,-0.253,-1.452,0.14663307,0.238653869,1.156,0.209,1.209,0.226587531,0.365615977
OG1106,hypothetical protein,1059.09,1578.215517,1294.491379,946.2844828,2324.603448,2429.387931,1671.715517,0.82,-0.286,-2.338,0.019388944,0.055181449,0.601,-0.736,-5.95,2.68E-09,3.08E-08,1.477,0.563,4.6,4.22E-06,5.38E-05,1.542,0.625,5.156,2.53E-07,1.46E-06,1.059,0.083,0.681,0.495993452,0.634434914
OG1107,1-deoxy-D-xylulose-5-phosphate synthase,44.85,17.79465776,8.741235392,13.11185309,7.804674457,23.72621035,12.48747913,0.482,-1.052,-3.618,0.000296533,0.001856975,0.725,-0.464,-1.654,0.098055583,0.19090952,0.421,-1.248,-3.949,7.84E-05,0.000744404,1.289,0.366,1.359,0.174273362,0.275820069,0.685,-0.545,-1.904,0.056950068,0.130420956
OG1108,Glycerol uptake facilitator protein,757.42,725.2142857,774.7142857,564.9285714,542.1428571,416.4285714,547.6428571,1.067,0.094,0.598,0.549955087,0.68036905,0.778,-0.362,-2.297,0.021622789,0.054697551,0.752,-0.41,-2.572,0.010106739,0.044327401,0.571,-0.808,-5.092,3.55E-07,2.01E-06,0.755,-0.406,-2.564,0.01034262,0.033415849
OG1109,Putative universal stress protein,1409.65,2340.815603,1295.737589,742.6950355,2998.631206,1777.163121,2062.304965,0.554,-0.853,-5.778,7.54E-09,1.61E-07,0.318,-1.653,-11.082,1.54E-28,8.48E-27,1.286,0.362,2.464,0.013741022,0.056544524,0.76,-0.395,-2.685,0.007255811,0.017799001,0.881,-0.182,-1.237,0.216015366,0.353188077
OG111,hypothetical protein,7.03,16.56962025,18.93670886,26.03797468,2.367088608,23.67088608,11.83544304,1.154,0.206,0.316,0.752188289,0.83581879,1.526,0.61,0.95,0.342004234,0.50047015,0.261,-1.936,-2.15,0.031547107,0.107116012,1.471,0.557,0.865,0.387094813,0.510110961,0.704,-0.507,-0.718,0.472682965,0.613432235
OG1110,hypothetical protein,418.28,1029.683544,1413.151899,1626.189873,972.8734177,255.6455696,643.8481013,1.374,0.459,1.905,0.056798242,0.129576878,1.58,0.66,2.741,0.006117465,0.018682827,0.958,-0.063,-0.257,0.79732934,0.894963477,0.245,-2.031,-8.108,5.13E-16,8.51E-15,0.625,-0.678,-2.776,0.00549831,0.020030107
OG1111,1-deoxy-D-xylulose-5-phosphate synthase,2237.21,731.2344828,675.1344828,893.0862069,707.6982759,662.8827586,657.7241379,0.923,-0.116,-0.877,0.380572825,0.526144119,1.22,0.287,2.178,0.029425154,0.071288271,0.97,-0.045,-0.336,0.736890935,0.859187258,0.907,-0.141,-1.065,0.286876378,0.405124694,0.899,-0.153,-1.156,0.247859092,0.389117879
OG1112,KHG/KDPG aldolase,54.91,44.77464789,37.75117371,57.94366197,38.62910798,86.91549296,22.82629108,0.838,-0.256,-1.001,0.316800115,0.458923148,1.277,0.352,1.422,0.155012952,0.276341794,0.842,-0.249,-0.923,0.355917105,0.571775502,1.877,0.908,3.751,0.000175794,0.000622145,0.486,-1.041,-3.687,0.000227146,0.001300106
OG1113,hypothetical protein,171.81,215.1111111,212.6666667,184.5555556,227.3333333,217.5555556,205.3333333,0.994,-0.009,-0.055,0.956217282,0.974355369,0.865,-0.209,-1.279,0.200904477,0.338808679,1.069,0.097,0.582,0.560785466,0.739511992,1.022,0.032,0.197,0.843662715,0.899095319,0.966,-0.049,-0.301,0.763650585,0.843260503
OG1114,RNA polymerase sigma factor SigA,6317.03,2965.225951,2613.39821,2826.753915,2658.161074,2182.085011,2610.051454,0.881,-0.182,-1.803,0.071356757,0.154778884,0.953,-0.069,-0.68,0.4963726,0.653499987,0.898,-0.155,-1.53,0.126080988,0.291025649,0.736,-0.443,-4.374,1.22E-05,5.38E-05,0.88,-0.184,-1.818,0.069127015,0.152626613
OG1115,HTH-type transcriptional regulator HexR,213.51,183.26,117.436,74.8,226.644,192.236,163.812,0.642,-0.639,-3.819,0.000133771,0.000921655,0.41,-1.287,-7.391,1.46E-13,2.78E-12,1.234,0.304,1.828,0.067601506,0.189558939,1.054,0.076,0.467,0.640701811,0.741249966,0.893,-0.164,-0.985,0.324670984,0.472495094
OG1116,hypothetical protein,26.86,16.75433526,12.43063584,10.80924855,8.106936416,23.78034682,14.59248555,0.758,-0.4,-1.038,0.299157431,0.440283924,0.655,-0.61,-1.557,0.119484633,0.224583874,0.531,-0.913,-2.164,0.030443961,0.104256448,1.397,0.483,1.296,0.194918747,0.302161115,0.865,-0.209,-0.539,0.590164058,0.71077905
OG1117,Redox-sensing transcriptional repressor Rex,594.68,406.7465438,586.8525346,501.5391705,438.6313364,511.8801843,628.2165899,1.439,0.525,3.279,0.001040345,0.005124221,1.231,0.3,1.868,0.061756361,0.131028709,1.073,0.102,0.621,0.534363393,0.716897417,1.259,0.333,2.068,0.038600229,0.077068136,1.541,0.624,3.886,0.000101963,0.000656327
OG1118,L-lactate dehydrogenase 2,309.14,232.2611465,191.7643312,295.388535,186.4044586,77.42038217,120.8949045,0.826,-0.277,-1.536,0.124588102,0.233471216,1.267,0.341,1.912,0.055897919,0.121305444,0.806,-0.31,-1.688,0.091340696,0.233117865,0.328,-1.608,-8.544,1.30E-17,2.44E-16,0.519,-0.945,-5.115,3.14E-07,4.09E-06
OG1119,hypothetical protein,19.32,6.53015873,5.936507937,5.63968254,6.53015873,5.342857143,4.452380952,0.902,-0.148,-0.325,0.745270415,0.829729835,0.835,-0.259,-0.563,0.573270869,0.71318341,0.977,-0.033,-0.071,0.943523152,0.973244383,0.786,-0.347,-0.749,0.453889914,0.577562165,0.651,-0.618,-1.295,0.195296575,0.328029253
OG112,putative inner membrane transporter YicL,357.92,175.5387097,182.7774194,225.6064516,226.2096774,296.7870968,188.2064516,1.039,0.056,0.367,0.713595252,0.808349416,1.282,0.358,2.385,0.017088216,0.044602055,1.287,0.364,2.369,0.017816414,0.069608316,1.684,0.752,5.04,4.65E-07,2.58E-06,1.07,0.097,0.636,0.524657223,0.660200247
OG1120,hypothetical protein,390.04,262.4131148,200.4885246,164.3147541,299.8131148,279.5803279,227.4655738,0.763,-0.39,-3.053,0.002263398,0.009478151,0.626,-0.675,-5.201,1.98E-07,1.70E-06,1.149,0.2,1.557,0.119533944,0.281977508,1.068,0.094,0.747,0.455019639,0.578638511,0.866,-0.208,-1.615,0.106293601,0.210054886
OG1121,Oxidoreductase YdhF,295.54,202.4290429,187,214.1551155,188.8514851,156.1419142,145.0330033,0.924,-0.115,-0.779,0.436073525,0.579297056,1.06,0.084,0.575,0.565498631,0.708609246,0.934,-0.098,-0.648,0.516992355,0.703885389,0.767,-0.383,-2.571,0.010145094,0.024005543,0.716,-0.483,-3.199,0.001380089,0.006182326
OG1122,Chaperone protein ClpB,19547.17,5029.588235,4310.058824,5351.823529,5053.313725,2442.647059,3108.901961,0.857,-0.223,-1.651,0.098796299,0.196791237,1.064,0.09,0.664,0.506815979,0.661421727,1.005,0.007,0.055,0.95587054,0.978239579,0.486,-1.042,-7.714,1.22E-14,1.74E-13,0.618,-0.694,-5.139,2.77E-07,3.65E-06
OG1123,Hypoxanthine-guanine phosphoribosyltransferase,867.65,352.1833333,1507.427778,503.8611111,575.5444444,1448.211111,1020.188889,4.289,2.101,10.118,4.61E-24,5.66E-22,1.434,0.52,2.48,0.013156291,0.035745435,1.629,0.704,3.333,0.000858148,0.005807149,4.117,2.042,9.827,8.59E-23,2.74E-21,2.899,1.536,7.368,1.73E-13,1.25E-11
OG1124,hypothetical protein,3831.13,4232.8,4836.7,4456.1,3556.3,4082.1,4121.7,1.143,0.192,2.232,0.025633235,0.068849268,1.053,0.074,0.862,0.388579806,0.550938937,0.844,-0.245,-2.809,0.004967613,0.0250057,0.964,-0.052,-0.604,0.545891068,0.660414802,0.974,-0.038,-0.44,0.660027341,0.768592929
